timestamp,client_id,topic,temp,humidity,message_rate,is_attack,anomaly_prediction
2026-02-05 22:03:34,sensor_pressure_01-192.168.10.100,iot/factory/line1/sensor01/humidity,22.88,35.43,2,0,0
2026-02-05 22:03:35,sensor_pressure_01-b5e6,iot/factory/line1/sensor01/temp,25.94,32.0,7,0,0
2026-02-05 22:03:38,plc_line2-192.168.3.243,iot/factory/line2/sensor02/humidity,34.0,51.0,1,0,0
2026-02-05 22:03:42,edge_gateway_01-192.168.9.95,iot/factory/line2/sensor02/humidity,27.81,37.13,8,0,0
2026-02-05 22:03:44,plc_line2-20f2,iot/factory/line2/sensor02/humidity,33.03,45.66,1,0,0
2026-02-05 22:03:47,sensor_temp_01-192.168.4.120,iot/factory/line2/sensor02/humidity,25.71,38.13,1,0,0
2026-02-05 22:03:51,plc_line1-1203,iot/factory/line2/sensor02/humidity,21.81,50.32,7,0,0
2026-02-05 22:03:53,recon_client-6843,iot/system/network/reset,144.32,48.84,184,1,1
2026-02-05 22:03:58,sensor_humid_01-192.168.0.218,iot/factory/line1/sensor01/humidity,33.29,60.69,8,0,0
2026-02-05 22:04:00,sensor_pressure_01-a926,iot/factory/line1/sensor01/temp,21.31,59.36,4,0,0
2026-02-05 22:04:03,sensor_humid_01-22ae,iot/factory/line2/sensor02/humidity,22.53,37.28,5,0,0
2026-02-05 22:04:07,sensor_humid_01-e70e,iot/factory/line2/sensor02/humidity,21.4,50.45,10,0,0
2026-02-05 22:04:08,sensor_pressure_01-1483,iot/factory/line1/sensor01/humidity,31.54,47.64,2,0,0
2026-02-05 22:04:09,edge_iot_node-3db2,iot/factory/engineering,83.71,29.04,73,1,1
2026-02-05 22:04:14,sensor_humid_01-f40f,iot/factory/line1/sensor01/humidity,31.69,50.71,4,0,0
2026-02-05 22:04:17,edge_gateway_01-e5e4,iot/factory/line1/sensor01/humidity,28.27,39.64,10,0,0
2026-02-05 22:04:21,sensor_humid_01-192.168.6.52,iot/factory/line1/sensor01/humidity,30.02,49.17,3,0,0
2026-02-05 22:04:25,plc_line1-3ce4,iot/factory/line1/sensor01/humidity,28.44,62.27,7,0,0
2026-02-05 22:04:28,plc_line2-9371,iot/factory/line2/sensor02/humidity,29.64,66.44,2,0,0
2026-02-05 22:04:31,sensor_pressure_01-659f,iot/factory/line1/sensor01/humidity,27.1,46.69,10,0,0
2026-02-05 22:04:32,unknown_client-4d2b,iot/system/service/stop,144.06,76.38,68,1,1
2026-02-05 22:04:36,plc_line1-66d5,iot/factory/line1/sensor01/humidity,20.59,48.4,10,0,0
2026-02-05 22:04:39,sensor_temp_01-192.168.0.206,iot/factory/line1/sensor01/temp,31.27,68.97,9,0,0
2026-02-05 22:04:42,plc_testbench-2281,iot/debug/raw,138.85,36.66,31,1,1
2026-02-05 22:04:45,plc_line1-59dc,iot/factory/line2/sensor02/humidity,20.03,38.99,6,0,0
2026-02-05 22:04:47,plc_line2-192.168.6.18,iot/factory/line1/sensor01/temp,33.14,46.47,7,0,0
2026-02-05 22:04:52,recon_client-5db1,iot/factory/secrets,94.02,14.1,122,1,1
2026-02-05 22:04:57,recon_client-0a6b,iot/system/time_sync,138.73,58.55,34,1,1
2026-02-05 22:05:01,plc_line2-192.168.4.134,iot/factory/line1/sensor01/temp,20.56,52.26,8,0,0
2026-02-05 22:05:04,edge_gateway_01-192.168.6.71,iot/factory/line2/sensor02/humidity,30.33,69.48,4,0,0
2026-02-05 22:05:07,sensor_temp_01-fd23,iot/factory/line2/sensor02/temp,21.21,52.53,8,0,0
2026-02-05 22:05:11,plc_line1-d88a,iot/factory/line1/sensor01/humidity,25.64,35.94,8,0,0
2026-02-05 22:05:13,unknown_client-192.168.10.196,iot/factory/maintenance,96.05,53.26,57,1,1
2026-02-05 22:05:17,edge_gateway_01-b12c,iot/factory/line1/sensor01/humidity,22.67,63.8,2,0,0
2026-02-05 22:05:22,edge_gateway_01-4446,iot/factory/line1/sensor01/humidity,23.77,35.83,9,0,0
2026-02-05 22:05:26,sensor_pressure_01-192.168.10.53,iot/factory/line2/sensor02/temp,34.71,48.56,1,0,0
2026-02-05 22:05:31,sensor_pressure_01-f43a,iot/factory/line2/sensor02/temp,31.47,48.04,4,0,0
2026-02-05 22:05:35,plc_line2-192.168.7.180,iot/factory/line2/sensor02/temp,20.68,38.56,8,0,0
2026-02-05 22:05:36,sensor_humid_01-192.168.8.183,iot/factory/line1/sensor01/temp,26.61,39.98,3,0,0
2026-02-05 22:05:40,sensor_pressure_01-192.168.4.150,iot/factory/line1/sensor01/temp,21.16,36.63,2,0,0
2026-02-05 22:05:44,plc_line1-ac53,iot/factory/line1/sensor01/temp,28.47,52.68,1,0,0
2026-02-05 22:05:48,plc_emulator-3b7b,iot/factory/config/backup,89.64,47.41,79,1,1
2026-02-05 22:05:52,plc_line2-b439,iot/factory/line2/sensor02/temp,20.46,66.68,4,0,0
2026-02-05 22:05:54,sensor_humid_01-97a5,iot/factory/line2/sensor02/temp,20.69,43.65,3,0,0
2026-02-05 22:05:57,edge_gateway_01-6f78,iot/factory/line1/sensor01/temp,23.69,41.24,2,0,0
2026-02-05 22:06:01,plc_line1-5570,iot/factory/line1/sensor01/temp,23.6,69.61,1,0,0
2026-02-05 22:06:03,sensor_temp_01-192.168.0.195,iot/factory/line2/sensor02/humidity,22.11,55.82,1,0,0
2026-02-05 22:06:06,sensor_humid_01-5ad2,iot/factory/line2/sensor02/humidity,31.93,34.26,10,0,0
2026-02-05 22:06:08,sensor_pressure_01-28fb,iot/factory/line2/sensor02/temp,27.68,41.15,1,0,0
2026-02-05 22:06:09,unknown_client-1228,iot/system/config,148.37,37.85,192,1,1
2026-02-05 22:06:10,sensor_pressure_01-913a,iot/factory/line1/sensor01/humidity,29.97,54.19,2,0,0
2026-02-05 22:06:14,fake_temp_sensor-e11c,iot/factory/config/upload,113.02,40.28,79,1,0
2026-02-05 22:06:19,edge_gateway_01-192.168.9.247,iot/factory/line1/sensor01/humidity,21.2,41.68,4,0,0
2026-02-05 22:06:22,plc_line2-192.168.6.52,iot/factory/line1/sensor01/humidity,20.94,50.53,1,0,0
2026-02-05 22:06:24,plc_line2-192.168.4.236,iot/factory/line1/sensor01/humidity,30.33,33.64,1,0,0
2026-02-05 22:06:25,plc_line1-192.168.7.116,iot/factory/line1/sensor01/humidity,34.31,44.13,2,0,0
2026-02-05 22:06:27,sensor_temp_01-8cd5,iot/factory/line1/sensor01/temp,24.4,61.54,9,0,0
2026-02-05 22:06:32,edge_gateway_01-9638,iot/factory/line1/sensor01/temp,29.39,36.95,7,0,0
2026-02-05 22:06:34,sensor_temp_01-c400,iot/factory/line2/sensor02/humidity,32.17,46.56,2,0,0
2026-02-05 22:06:36,plc_line1-cde4,iot/factory/line1/sensor01/temp,28.73,56.42,4,0,0
2026-02-05 22:06:39,plc_line2-5f1a,iot/factory/line2/sensor02/temp,26.5,52.14,9,0,0
2026-02-05 22:06:43,port_scanner-095d,iot/factory/broadcast,142.42,22.21,169,1,1
2026-02-05 22:06:46,sensor_temp_01-517b,iot/factory/line1/sensor01/humidity,34.82,31.84,9,0,1
2026-02-05 22:06:50,ghost_plc-4502,iot/system/firmware,86.82,25.09,190,1,1
2026-02-05 22:06:53,esp32_gateway-6664,iot/factory/supervisor,127.63,48.22,84,1,1
2026-02-05 22:06:58,edge_gateway_01-586f,iot/factory/line1/sensor01/humidity,22.0,45.63,7,0,0
2026-02-05 22:06:59,edge_gateway_01-192.168.5.21,iot/factory/line2/sensor02/humidity,25.33,33.77,5,0,0
2026-02-05 22:07:03,plc_line1-6d2e,iot/factory/line1/sensor01/humidity,25.15,40.73,1,0,0
2026-02-05 22:07:04,maintenance_client-1141,iot/factory/#,110.15,65.6,99,1,0
2026-02-05 22:07:05,unregistered_node-154d,iot/factory/line3/plc07/write,83.06,91.68,29,1,1
2026-02-05 22:07:09,sensor_humid_01-192.168.8.104,iot/factory/line1/sensor01/temp,28.32,32.87,6,0,0
2026-02-05 22:07:14,sensor_humid_01-19a6,iot/factory/line1/sensor01/temp,24.33,63.83,10,0,0
2026-02-05 22:07:16,edge_gateway_01-fd83,iot/factory/line1/sensor01/humidity,26.61,65.02,2,0,0
2026-02-05 22:07:18,sensor_pressure_01-6f0a,iot/factory/line2/sensor02/humidity,28.46,31.31,7,0,0
2026-02-05 22:07:23,plc_line2-fdc4,iot/factory/line2/sensor02/humidity,32.17,69.13,3,0,0
2026-02-05 22:07:26,field_service_tool-192.168.6.169,iot/system/#,143.4,61.22,60,1,1
2026-02-05 22:07:28,remote_access_client-192.168.10.254,iot/debug/#,102.39,67.74,162,1,1
2026-02-05 22:07:32,mosquitto_sub-b1a4,iot/debug/#,120.46,38.27,25,1,1
2026-02-05 22:07:34,sensor_humid_01-4508,iot/factory/line1/sensor01/humidity,28.21,34.23,9,0,0
2026-02-05 22:07:36,edge_gateway_01-7cd9,iot/factory/line2/sensor02/humidity,21.0,54.08,6,0,0
2026-02-05 22:07:39,ghost_plc-192.168.4.244,iot/factory/#,137.61,72.52,116,1,1
2026-02-05 22:07:44,sensor_humid_01-fae2,iot/factory/line2/sensor02/temp,22.52,69.19,3,0,0
2026-02-05 22:07:49,plc_line1-7f8c,iot/factory/line1/sensor01/humidity,22.93,34.8,4,0,0
2026-02-05 22:07:50,maintenance_client-192.168.8.147,iot/debug/test,142.92,17.63,84,1,1
2026-02-05 22:07:55,sensor_humid_01-8b17,iot/factory/line2/sensor02/humidity,33.17,47.98,1,0,0
2026-02-05 22:08:00,plc_line2-79b2,iot/factory/line1/sensor01/humidity,32.98,41.84,8,0,0
2026-02-05 22:08:05,sensor_pressure_01-e793,iot/factory/line2/sensor02/humidity,27.33,61.32,6,0,0
2026-02-05 22:08:09,sensor_pressure_01-394f,iot/factory/line1/sensor01/temp,21.21,49.54,3,0,0
2026-02-05 22:08:14,arduino_gateway-0d48,iot/system/shutdown,103.57,51.15,141,1,1
2026-02-05 22:08:15,sensor_pressure_01-192.168.8.15,iot/factory/line2/sensor02/humidity,22.34,63.57,2,0,0
2026-02-05 22:08:18,plc_emulator-72b5,iot/system/restart,136.86,62.22,73,1,1
2026-02-05 22:08:19,sensor_temp_01-192.168.10.149,iot/factory/line1/sensor01/humidity,23.65,34.99,7,0,0
2026-02-05 22:08:20,mosquitto_pub-dcea,iot/factory/#,137.92,5.63,88,1,1
2026-02-05 22:08:23,sensor_temp_01-1ac8,iot/factory/line1/sensor01/humidity,29.46,46.38,5,0,0
2026-02-05 22:08:27,sensor_emulator-192.168.7.251,iot/factory/line3/plc07/write,123.7,18.46,188,1,1
2026-02-05 22:08:28,edge_gateway_01-192.168.10.136,iot/factory/line1/sensor01/humidity,33.03,31.18,6,0,0
2026-02-05 22:08:33,edge_gateway_01-b06a,iot/factory/line1/sensor01/humidity,23.34,48.88,4,0,0
2026-02-05 22:08:38,sensor_spoofer-88ea,iot/factory/control,100.78,87.07,146,1,1
2026-02-05 22:08:41,esp32_gateway-96b2,iot/factory/maintenance,106.88,10.96,68,1,1
2026-02-05 22:08:46,esp8266_node-a60c,iot/factory/line1/plc02/write,85.97,84.74,56,1,1
2026-02-05 22:08:50,edge_gateway_01-e386,iot/factory/line1/sensor01/humidity,32.02,67.58,8,0,0
2026-02-05 22:08:54,temp_client-491b,iot/debug/test,140.88,79.19,184,1,1
2026-02-05 22:08:59,ghost_plc-192.168.2.216,iot/factory/line5/plc02/cmd,117.44,80.8,74,1,1
2026-02-05 22:09:02,sensor_temp_01-dda5,iot/factory/line1/sensor01/temp,26.06,56.98,5,0,0
2026-02-05 22:09:03,plc_line2-63a4,iot/factory/line1/sensor01/humidity,23.96,47.74,9,0,0
2026-02-05 22:09:07,sensor_pressure_01-a48f,iot/factory/line2/sensor02/temp,32.19,41.89,5,0,0
2026-02-05 22:09:10,plc_line1-192.168.3.110,iot/factory/line2/sensor02/temp,28.86,50.39,5,0,0
2026-02-05 22:09:12,plc_line2-46c1,iot/factory/line2/sensor02/humidity,34.41,53.7,6,0,0
2026-02-05 22:09:16,plc_line2-621c,iot/factory/line1/sensor01/temp,34.23,45.26,5,0,0
2026-02-05 22:09:21,hmi_debug_client-a384,iot/debug/memory,119.98,33.07,88,1,1
2026-02-05 22:09:25,plc_testbench-e7a0,iot/factory/control,101.03,47.71,32,1,1
2026-02-05 22:09:26,sensor_pressure_01-192.168.7.53,iot/factory/line2/sensor02/temp,34.46,35.24,9,0,0
2026-02-05 22:09:31,vendor_support_tool-4d57,iot/system/restart,137.69,63.74,110,1,1
2026-02-05 22:09:32,plc_line1-192.168.1.223,iot/factory/line1/sensor01/humidity,24.07,61.55,8,0,0
2026-02-05 22:09:36,sensor_humid_01-192.168.1.236,iot/factory/line1/sensor01/humidity,27.37,43.9,4,0,0
2026-02-05 22:09:40,plc_line1-ad1d,iot/factory/line1/sensor01/temp,30.36,54.48,8,0,0
2026-02-05 22:09:41,sensor_temp_01-192.168.5.116,iot/factory/line1/sensor01/humidity,25.56,57.92,3,0,0
2026-02-05 22:09:46,virtual_sensor-192.168.4.86,iot/factory/#,139.58,11.74,102,1,1
2026-02-05 22:09:49,plc_line2-192.168.9.133,iot/factory/line1/sensor01/humidity,30.67,67.03,7,0,0
2026-02-05 22:09:52,plc_testbench-192.168.0.83,iot/factory/engineering,137.21,81.24,38,1,1
2026-02-05 22:09:57,sensor_humid_01-04ae,iot/factory/line1/sensor01/humidity,25.63,60.16,2,0,0
2026-02-05 22:10:02,net_probe-192.168.5.204,iot/factory/line1/plc02/write,137.45,37.4,111,1,1
2026-02-05 22:10:06,mqtt_explorer-192.168.6.181,iot/factory/diagnostics,141.98,9.6,196,1,1
2026-02-05 22:10:10,plc_line1-192.168.7.195,iot/factory/line1/sensor01/humidity,27.6,53.35,5,0,0
2026-02-05 22:10:13,edge_gateway_01-2a84,iot/factory/line2/sensor02/temp,22.66,55.94,2,0,0
2026-02-05 22:10:16,plc_line2-7209,iot/factory/line1/sensor01/temp,29.13,32.65,1,0,0
2026-02-05 22:10:19,scanner_node-344d,iot/factory/maintenance,104.95,7.11,45,1,1
2026-02-05 22:10:20,plc_line2-5cb4,iot/factory/line2/sensor02/temp,29.1,38.94,5,0,0
2026-02-05 22:10:24,sensor_pressure_01-0f89,iot/factory/line2/sensor02/temp,29.43,68.58,4,0,0
2026-02-05 22:10:28,sensor_humid_01-a52f,iot/factory/line2/sensor02/humidity,25.17,48.28,4,0,0
2026-02-05 22:10:33,edge_gateway_01-192.168.0.193,iot/factory/line1/sensor01/humidity,22.96,64.35,1,0,0
2026-02-05 22:10:36,sensor_temp_01-d536,iot/factory/line1/sensor01/temp,26.82,40.27,6,0,0
2026-02-05 22:10:37,sensor_humid_01-192.168.0.94,iot/factory/line1/sensor01/humidity,28.22,30.26,9,0,0
2026-02-05 22:10:42,sensor_emulator-5d90,iot/debug/memory,128.72,20.16,76,1,1
2026-02-05 22:10:47,edge_gateway_01-192.168.1.91,iot/factory/line1/sensor01/humidity,33.53,47.81,3,0,0
2026-02-05 22:10:51,edge_gateway_01-121a,iot/factory/line1/sensor01/temp,25.37,61.36,5,0,0
2026-02-05 22:10:53,plc_line1-dba6,iot/factory/line2/sensor02/temp,25.86,42.97,8,0,0
2026-02-05 22:10:57,sensor_pressure_01-70db,iot/factory/line1/sensor01/humidity,32.07,48.98,3,0,0
2026-02-05 22:11:00,sensor_pressure_01-7071,iot/factory/line2/sensor02/temp,28.67,40.27,5,0,0
2026-02-05 22:11:02,sensor_pressure_01-192.168.4.58,iot/factory/line2/sensor02/humidity,26.07,52.87,1,0,0
2026-02-05 22:11:04,hmi_debug_client-df30,iot/system/service/stop,116.92,70.04,112,1,1
2026-02-05 22:11:07,vendor_support_tool-3c31,iot/factory/line1/plc01/write,102.49,92.44,24,1,1
2026-02-05 22:11:09,edge_gateway_01-42dd,iot/factory/line1/sensor01/temp,29.69,37.38,3,0,0
2026-02-05 22:11:13,plc_line1-192.168.8.5,iot/factory/line1/sensor01/humidity,28.85,41.53,7,0,0
2026-02-05 22:11:16,edge_gateway_01-192.168.9.199,iot/factory/line2/sensor02/temp,31.9,53.99,2,0,0
2026-02-05 22:11:20,unregistered_node-164a,iot/debug/test,123.55,36.87,34,1,1
2026-02-05 22:11:22,virtual_sensor-192.168.1.34,iot/factory/maintenance,117.68,67.67,71,1,1
2026-02-05 22:11:27,virtual_sensor-2e80,iot/factory/logs,86.37,40.46,105,1,1
2026-02-05 22:11:32,mqtt_explorer-3279,iot/factory/line2/plc01/override,130.39,80.62,48,1,1
2026-02-05 22:11:37,sensor_temp_01-849a,iot/factory/line2/sensor02/humidity,21.74,49.41,7,0,0
2026-02-05 22:11:38,temp_client-192.168.10.205,iot/+/+/cmd,92.58,71.19,173,1,1
2026-02-05 22:11:42,sensor_temp_01-fcdd,iot/factory/line2/sensor02/humidity,28.91,47.33,10,0,0
2026-02-05 22:11:47,edge_gateway_01-2019,iot/factory/line2/sensor02/humidity,24.96,68.89,5,0,0
2026-02-05 22:11:50,fake_plc_node-1315,iot/factory/config/upload,96.25,66.36,152,1,1
2026-02-05 22:11:55,fake_temp_sensor-0b4e,iot/factory/line99/sensor01,116.58,85.37,82,1,1
2026-02-05 22:11:58,sensor_temp_01-6bb4,iot/factory/line1/sensor01/humidity,27.13,41.15,5,0,0
2026-02-05 22:12:01,mqtt_explorer-64fc,iot/system/time_sync,87.42,47.58,92,1,1
2026-02-05 22:12:02,virtual_sensor-192.168.8.46,iot/debug/memory,82.71,16.14,68,1,1
2026-02-05 22:12:05,unregistered_node-9055,iot/factory/logs,95.63,42.74,32,1,1
2026-02-05 22:12:09,sensor_temp_01-6072,iot/factory/line1/sensor01/temp,34.3,66.89,8,0,0
2026-02-05 22:12:12,mqtt_explorer-192.168.9.249,iot/factory/line1/plc02/write,99.1,33.29,142,1,1
2026-02-05 22:12:15,sensor_pressure_01-21d7,iot/factory/line2/sensor02/temp,30.97,67.98,4,0,0
2026-02-05 22:12:16,remote_access_client-192.168.3.94,iot/debug/raw,144.01,42.08,150,1,1
2026-02-05 22:12:18,sensor_pressure_01-eb65,iot/factory/line1/sensor01/humidity,24.21,49.66,10,0,0
2026-02-05 22:12:23,edge_scanner-7a82,iot/factory/+/cmd,147.8,59.48,51,1,1
2026-02-05 22:12:27,temp_client-9f26,iot/factory/logs,130.84,79.46,145,1,1
2026-02-05 22:12:29,plc_line2-192.168.2.171,iot/factory/line2/sensor02/temp,26.69,55.68,5,0,0
2026-02-05 22:12:34,sensor_temp_01-192.168.1.135,iot/factory/line2/sensor02/humidity,21.21,52.01,3,0,0
2026-02-05 22:12:38,mqtt_debugger-192.168.8.187,iot/factory/line99/sensor01,88.49,77.31,161,1,1
2026-02-05 22:12:39,edge_gateway_01-192.168.8.234,iot/factory/line2/sensor02/humidity,28.53,62.41,6,0,0
2026-02-05 22:12:43,sensor_pressure_01-192.168.4.86,iot/factory/line2/sensor02/humidity,24.36,50.78,9,0,0
2026-02-05 22:12:46,plc_line1-192.168.4.75,iot/factory/line1/sensor01/humidity,29.52,48.07,3,0,0
2026-02-05 22:12:49,scanner_node-cdaf,iot/factory/cmd,111.41,70.85,63,1,1
2026-02-05 22:12:50,virtual_sensor-cdfe,iot/system/time_sync,122.13,9.83,96,1,1
2026-02-05 22:12:52,edge_gateway_01-192.168.5.245,iot/factory/line1/sensor01/temp,24.76,60.74,9,0,0
2026-02-05 22:12:55,edge_gateway_01-2ca6,iot/factory/line1/sensor01/temp,31.51,51.42,8,0,0
2026-02-05 22:12:59,edge_gateway_01-924a,iot/factory/line1/sensor01/temp,24.07,45.78,7,0,0
2026-02-05 22:13:04,virtual_sensor-192.168.2.207,iot/factory/diagnostics,110.63,35.04,55,1,1
2026-02-05 22:13:09,sensor_temp_01-869d,iot/factory/line1/sensor01/temp,21.56,49.11,7,0,0
2026-02-05 22:13:13,scanner_node-d44c,iot/factory/line5/plc02/cmd,142.6,74.04,23,1,1
2026-02-05 22:13:17,rogue_plc-0c4d,iot/factory/logs,81.75,9.71,195,1,1
2026-02-05 22:13:19,sensor_humid_01-192.168.1.244,iot/factory/line2/sensor02/temp,29.39,55.05,7,0,0
2026-02-05 22:13:24,sensor_humid_01-1a1f,iot/factory/line2/sensor02/humidity,25.74,33.28,3,0,0
2026-02-05 22:13:25,sensor_humid_01-b340,iot/factory/line1/sensor01/temp,23.16,62.73,4,0,0
2026-02-05 22:13:26,edge_gateway_01-192.168.4.162,iot/factory/line2/sensor02/temp,26.33,55.49,7,0,0
2026-02-05 22:13:31,plc_line1-23d8,iot/factory/line1/sensor01/temp,20.09,61.71,6,0,0
2026-02-05 22:13:34,plc_line2-192.168.5.209,iot/factory/line2/sensor02/temp,30.42,64.54,6,0,0
2026-02-05 22:13:39,plc_line2-acd6,iot/factory/line2/sensor02/temp,31.0,47.48,1,0,0
2026-02-05 22:13:43,edge_gateway_01-192.168.6.211,iot/factory/line1/sensor01/humidity,28.2,31.17,7,0,0
2026-02-05 22:13:46,mosquitto_pub-192.168.10.145,iot/factory/root,81.39,51.32,55,1,1
2026-02-05 22:13:48,edge_gateway_01-192.168.9.15,iot/factory/line2/sensor02/temp,21.84,50.87,8,0,0
2026-02-05 22:13:50,plc_line2-192.168.1.240,iot/factory/line2/sensor02/temp,23.71,53.25,7,0,0
2026-02-05 22:13:51,plc_line1-192.168.5.63,iot/factory/line2/sensor02/temp,34.65,33.78,6,0,0
2026-02-05 22:13:56,plc_line1-d2c9,iot/factory/line2/sensor02/humidity,25.18,62.78,2,0,0
2026-02-05 22:13:59,ghost_plc-a216,iot/factory/secrets,85.91,35.0,145,1,1
2026-02-05 22:14:02,plc_line1-c41d,iot/factory/line1/sensor01/temp,30.47,55.72,2,0,0
2026-02-05 22:14:04,sensor_humid_01-d5cf,iot/factory/line2/sensor02/temp,23.56,31.81,6,0,0
2026-02-05 22:14:09,sensor_humid_01-18f0,iot/factory/line2/sensor02/temp,32.99,62.35,10,0,0
2026-02-05 22:14:12,plc_line1-192.168.2.19,iot/factory/line2/sensor02/temp,30.47,53.27,2,0,0
2026-02-05 22:14:14,sensor_temp_01-fa26,iot/factory/line1/sensor01/temp,25.42,55.24,9,0,0
2026-02-05 22:14:17,iot_gateway_test-192.168.1.109,iot/factory/line3/plc07/write,104.54,58.36,64,1,1
2026-02-05 22:14:18,edge_gateway_01-6354,iot/factory/line2/sensor02/temp,31.69,51.12,6,0,0
2026-02-05 22:14:19,edge_gateway_01-9465,iot/factory/line2/sensor02/temp,21.67,54.73,6,0,0
2026-02-05 22:14:24,sensor_humid_01-192.168.8.67,iot/factory/line2/sensor02/temp,26.79,54.94,6,0,0
2026-02-05 22:14:26,port_scanner-b952,iot/factory/engineering,139.84,49.1,146,1,1
2026-02-05 22:14:31,plc_line1-192.168.7.170,iot/factory/line2/sensor02/temp,29.72,69.46,1,0,0
2026-02-05 22:14:32,hmi_debug_client-fa1b,iot/factory/engineering,115.74,62.1,135,1,1
2026-02-05 22:14:35,mqtt_debugger-94f3,iot/+/+/cmd,118.06,84.69,171,1,1
2026-02-05 22:14:37,sensor_temp_01-ab1b,iot/factory/line2/sensor02/humidity,28.78,46.97,5,0,0
2026-02-05 22:14:40,sensor_temp_01-192.168.10.195,iot/factory/line1/sensor01/humidity,33.84,57.49,10,0,0
2026-02-05 22:14:43,edge_gateway_01-192.168.2.125,iot/factory/line1/sensor01/temp,30.26,32.06,4,0,0
2026-02-05 22:14:47,edge_gateway_01-4334,iot/factory/line2/sensor02/humidity,24.0,58.63,3,0,0
2026-02-05 22:14:52,port_scanner-192.168.7.31,iot/debug/#,100.76,92.36,96,1,1
2026-02-05 22:14:55,esp8266_node-6929,iot/factory/+/cmd,99.07,36.07,187,1,1
2026-02-05 22:14:56,mosquitto_sub-4838,iot/factory/line3/plc07/write,85.72,36.13,62,1,1
2026-02-05 22:14:58,vendor_support_tool-e6be,iot/system/shutdown,146.5,34.21,94,1,1
2026-02-05 22:15:02,edge_gateway_01-d77f,iot/factory/line1/sensor01/humidity,27.62,44.77,6,0,0
2026-02-05 22:15:04,plc_line1-192.168.2.20,iot/factory/line2/sensor02/humidity,30.38,69.28,3,0,0
2026-02-05 22:15:07,virtual_sensor-192.168.10.76,iot/factory/line99/sensor01,93.49,63.8,108,1,1
2026-02-05 22:15:12,sensor_pressure_01-192.168.5.170,iot/factory/line2/sensor02/humidity,24.6,69.9,6,0,0
2026-02-05 22:15:17,sensor_temp_01-fa36,iot/factory/line1/sensor01/temp,23.92,41.31,3,0,0
2026-02-05 22:15:22,edge_gateway_01-192.168.5.158,iot/factory/line2/sensor02/humidity,32.29,45.18,1,0,0
2026-02-05 22:15:27,net_probe-192.168.6.250,iot/factory/logs,98.28,31.31,146,1,1
2026-02-05 22:15:32,sensor_pressure_01-b77b,iot/factory/line2/sensor02/humidity,22.66,57.61,7,0,0
2026-02-05 22:15:37,backup_node-192.168.7.47,iot/system/restart,126.35,19.82,148,1,1
2026-02-05 22:15:41,remote_access_client-192.168.1.111,iot/factory/broadcast,93.64,55.46,130,1,1
2026-02-05 22:15:45,edge_gateway_01-192.168.5.157,iot/factory/line2/sensor02/temp,30.87,31.54,7,0,0
2026-02-05 22:15:49,plc_line1-192.168.3.153,iot/factory/line2/sensor02/humidity,28.78,37.47,2,0,0
2026-02-05 22:15:54,plc_line1-192.168.3.109,iot/factory/line2/sensor02/temp,34.1,30.74,6,0,0
2026-02-05 22:15:58,sensor_pressure_01-192.168.0.247,iot/factory/line1/sensor01/humidity,33.29,69.24,4,0,0
2026-02-05 22:16:00,sensor_humid_01-cc1e,iot/factory/line1/sensor01/temp,25.34,54.32,7,0,0
2026-02-05 22:16:05,mqtt_explorer-192.168.8.199,iot/system/shutdown,117.44,33.84,195,1,1
2026-02-05 22:16:06,fake_temp_sensor-9bf3,iot/debug/memory,136.69,14.56,61,1,1
2026-02-05 22:16:10,sensor_emulator-6842,iot/factory/line1/hmi01/control,149.14,18.44,152,1,1
2026-02-05 22:16:11,sensor_temp_01-192.168.4.246,iot/factory/line2/sensor02/humidity,20.79,39.27,4,0,0
2026-02-05 22:16:14,sensor_humid_01-eca0,iot/factory/line2/sensor02/temp,20.94,40.8,9,0,0
2026-02-05 22:16:18,edge_gateway_01-192.168.8.53,iot/factory/line2/sensor02/humidity,34.28,40.15,3,0,0
2026-02-05 22:16:19,ghost_plc-f9ba,iot/factory/broadcast,134.41,48.98,101,1,1
2026-02-05 22:16:20,esp32_gateway-f533,iot/system/time_sync,107.97,68.04,113,1,1
2026-02-05 22:16:25,sensor_temp_01-74d3,iot/factory/line1/sensor01/humidity,21.22,63.23,10,0,0
2026-02-05 22:16:29,sensor_pressure_01-a637,iot/factory/line2/sensor02/humidity,28.42,50.85,7,0,0
2026-02-05 22:16:31,sensor_pressure_01-192.168.4.29,iot/factory/line1/sensor01/temp,22.48,52.41,3,0,0
2026-02-05 22:16:35,plc_line2-192.168.5.196,iot/factory/line1/sensor01/humidity,26.55,43.47,10,0,0
2026-02-05 22:16:39,plc_line2-512d,iot/factory/line2/sensor02/humidity,24.39,66.44,9,0,0
2026-02-05 22:16:40,edge_scanner-a2a6,iot/factory/root,89.25,55.14,188,1,1
2026-02-05 22:16:41,plc_line2-7d7b,iot/factory/line2/sensor02/temp,32.13,31.6,6,0,0
2026-02-05 22:16:45,plc_line1-cb7a,iot/factory/line2/sensor02/temp,21.09,66.8,9,0,0
2026-02-05 22:16:46,sensor_humid_01-343e,iot/factory/line1/sensor01/humidity,20.98,55.73,9,0,0
2026-02-05 22:16:50,plc_line1-d949,iot/factory/line1/sensor01/temp,23.06,36.02,10,0,0
2026-02-05 22:16:52,sensor_humid_01-140e,iot/factory/line1/sensor01/temp,26.04,40.32,6,0,0
